timestamp, epochseconds, V1, V2, V3, C1, C2, C3, C4, Sun
Tue Feb  3 06:57:12 2015, 1422968232, 1.357, 4.818, -0.000, 21.651, 21.602, 21.516, -13.955, 0.100
Tue Feb  3 06:57:13 2015, 1422968233, -0.000, -0.001, -0.000, 21.637, 21.602, 21.516, -13.949, 0.100
Tue Feb  3 06:57:14 2015, 1422968234, -0.000, -0.001, -0.000, 21.637, 21.591, 21.498, -13.951, 0.100
Tue Feb  3 06:57:15 2015, 1422968235, -0.000, -0.001, -0.000, 21.620, 21.571, 21.477, -13.950, 0.100
Tue Feb  3 06:57:16 2015, 1422968236, -0.000, 4.818, 4.822, 21.603, 21.565, 21.489, -13.950, 0.100
Tue Feb  3 06:57:17 2015, 1422968237, 4.820, 4.818, 4.822, 21.592, 21.572, 21.514, -13.950, 0.100
Tue Feb  3 06:57:18 2015, 1422968238, 4.820, -0.001, 4.822, 21.602, 21.565, 21.514, -13.949, 0.100
Tue Feb  3 06:57:19 2015, 1422968239, 4.820, -0.001, 4.822, 21.612, 21.565, 21.542, -13.950, 0.100
Tue Feb  3 06:57:20 2015, 1422968240, 4.820, 4.818, 4.822, 21.612, 21.543, 21.567, -13.951, 0.100
Tue Feb  3 06:57:21 2015, 1422968241, -0.000, 4.818, 4.822, 21.618, 21.544, 21.593, -13.949, 0.100
Tue Feb  3 06:57:22 2015, 1422968242, -0.000, 4.818, 4.822, 21.624, 21.560, 21.624, -13.950, 0.100
Tue Feb  3 06:57:23 2015, 1422968243, -0.000, 4.818, -0.000, 21.612, 21.574, 21.642, -13.950, 0.100
Tue Feb  3 06:57:24 2015, 1422968244, 4.820, 4.818, -0.000, 21.600, 21.593, 21.642, -13.943, 0.100
Tue Feb  3 06:57:25 2015, 1422968245, 4.820, 4.818, -0.000, 21.600, 21.593, 21.622, -13.946, 0.100
Tue Feb  3 06:57:26 2015, 1422968246, -0.000, 4.818, -0.000, 21.609, 21.605, 21.602, -13.947, 0.100
Tue Feb  3 06:57:27 2015, 1422968247, -0.000, 4.818, 4.822, 21.613, 21.618, 21.635, -13.944, 0.100
Tue Feb  3 06:57:28 2015, 1422968248, -0.000, -0.001, 4.822, 21.600, 21.618, 21.668, -13.936, 0.100
Tue Feb  3 06:57:29 2015, 1422968249, 4.820, -0.001, -0.000, 21.590, 21.594, 21.650, -13.936, 0.100
Tue Feb  3 06:57:30 2015, 1422968250, 4.820, 4.818, -0.000, 21.599, 21.594, 21.650, -13.938, 0.100
Tue Feb  3 06:57:31 2015, 1422968251, -0.000, 4.818, 4.822, 21.599, 21.591, 21.634, -13.941, 0.100
Tue Feb  3 06:57:32 2015, 1422968252, -0.000, 4.818, 4.822, 21.601, 21.605, 21.652, -13.937, 0.100
Tue Feb  3 06:57:33 2015, 1422968253, -0.000, 4.818, 4.822, 21.583, 21.623, 21.686, -13.937, 0.100
Tue Feb  3 06:57:34 2015, 1422968254, 4.820, 4.818, 4.822, 21.575, 21.634, 21.714, -13.937, 0.100
Tue Feb  3 06:57:35 2015, 1422968255, 4.820, 4.818, 4.822, 21.584, 21.650, 21.714, -13.937, 0.100
Tue Feb  3 06:57:36 2015, 1422968256, 4.820, 4.818, -0.000, 21.597, 21.650, 21.742, -13.935, 0.100
Tue Feb  3 06:57:37 2015, 1422968257, 4.820, -0.001, -0.000, 21.597, 21.666, 21.755, -13.925, 0.100
Tue Feb  3 06:57:38 2015, 1422968258, -0.000, -0.001, -0.000, 21.608, 21.665, 21.743, -13.923, 0.100
Tue Feb  3 06:57:39 2015, 1422968259, -0.000, -0.001, -0.000, 21.610, 21.649, 21.729, -13.922, 0.100
Tue Feb  3 06:57:40 2015, 1422968260, -0.000, -0.001, -0.000, 21.593, 21.632, 21.718, -13.922, 0.100
Tue Feb  3 06:57:41 2015, 1422968261, 4.820, -0.001, -0.000, 21.586, 21.612, 21.718, -13.923, 0.100
Tue Feb  3 06:57:42 2015, 1422968262, 4.820, 4.818, -0.000, 21.586, 21.612, 21.702, -13.925, 0.100
Tue Feb  3 06:57:43 2015, 1422968263, 4.820, 4.818, -0.000, 21.596, 21.601, 21.686, -13.925, 0.100
Tue Feb  3 06:57:44 2015, 1422968264, 4.820, 4.818, -0.000, 21.602, 21.614, 21.670, -13.923, 0.100
Tue Feb  3 06:57:45 2015, 1422968265, 4.820, 4.818, -0.000, 21.613, 21.627, 21.658, -13.924, 0.100
Tue Feb  3 06:57:46 2015, 1422968266, 4.820, 4.818, -0.000, 21.623, 21.638, 21.645, -13.924, 0.100
Tue Feb  3 06:57:47 2015, 1422968267, 4.820, -0.001, -0.000, 21.635, 21.638, 21.645, -13.921, 0.100
Tue Feb  3 06:57:48 2015, 1422968268, -0.000, -0.001, -0.000, 21.635, 21.641, 21.632, -13.918, 0.100
Tue Feb  3 06:57:49 2015, 1422968269, -0.000, -0.001, -0.000, 21.636, 21.624, 21.618, -13.918, 0.100
Tue Feb  3 06:57:50 2015, 1422968270, -0.000, -0.001, -0.000, 21.622, 21.607, 21.605, -13.916, 0.100
Tue Feb  3 06:57:51 2015, 1422968271, -0.000, -0.001, -0.000, 21.605, 21.584, 21.588, -13.916, 0.100
Tue Feb  3 06:57:52 2015, 1422968272, -0.000, 4.818, 4.822, 21.588, 21.578, 21.588, -13.917, 0.100
Tue Feb  3 06:57:53 2015, 1422968273, 4.820, 4.818, 4.822, 21.583, 21.578, 21.584, -13.921, 0.100
Tue Feb  3 06:57:54 2015, 1422968274, 4.820, -0.001, 4.822, 21.583, 21.587, 21.615, -13.925, 0.100
Tue Feb  3 06:57:55 2015, 1422968275, -0.000, -0.001, -0.000, 21.597, 21.593, 21.641, -13.921, 0.100
Tue Feb  3 06:57:56 2015, 1422968276, -0.000, -0.001, -0.000, 21.595, 21.576, 21.626, -13.927, 0.100
Tue Feb  3 06:57:57 2015, 1422968277, -0.000, 4.818, 0.789, 21.576, 21.565, 21.607, -13.927, 0.100
Tue Feb  3 06:57:58 2015, 1422968278, 4.820, 4.818, 4.822, 21.569, 21.576, 21.607, -13.933, 0.100
Tue Feb  3 06:57:59 2015, 1422968279, 4.820, -0.001, 4.822, 21.569, 21.576, 21.633, -13.936, 0.100
Tue Feb  3 06:58:00 2015, 1422968280, 4.820, -0.001, 4.822, 21.583, 21.579, 21.664, -13.932, 0.100
Tue Feb  3 06:58:01 2015, 1422968281, 4.820, -0.001, 4.822, 21.593, 21.566, 21.691, -13.934, 0.100
Tue Feb  3 06:58:02 2015, 1422968282, 4.820, 4.818, 4.822, 21.601, 21.557, 21.723, -13.938, 0.100
Tue Feb  3 06:58:03 2015, 1422968283, 4.820, 4.818, -0.000, 21.613, 21.570, 21.719, -13.938, 0.100
Tue Feb  3 06:58:04 2015, 1422968284, 4.820, 4.818, -0.000, 21.624, 21.570, 21.719, -13.938, 0.100
Tue Feb  3 06:58:05 2015, 1422968285, 4.820, 4.818, -0.000, 21.624, 21.588, 21.703, -13.940, 0.100
Tue Feb  3 06:58:06 2015, 1422968286, 4.820, 4.818, -0.000, 21.634, 21.605, 21.684, -13.943, 0.100
Tue Feb  3 06:58:07 2015, 1422968287, 4.820, -0.001, -0.000, 21.648, 21.612, 21.672, -13.940, 0.100
Tue Feb  3 06:58:08 2015, 1422968288, 4.820, -0.001, 4.822, 21.659, 21.595, 21.678, -13.940, 0.100
Tue Feb  3 06:58:09 2015, 1422968289, 4.820, 4.818, 4.822, 21.668, 21.583, 21.678, -13.946, 0.100
Tue Feb  3 06:58:10 2015, 1422968290, -0.000, 4.818, -0.000, 21.664, 21.583, 21.703, -13.942, 0.100
Tue Feb  3 06:58:11 2015, 1422968291, -0.000, 4.818, -0.000, 21.664, 21.600, 21.726, -13.940, 0.100
Tue Feb  3 06:58:12 2015, 1422968292, -0.000, 4.818, -0.000, 21.650, 21.615, 21.712, -13.939, 0.100
Tue Feb  3 06:58:13 2015, 1422968293, -0.000, 4.818, -0.000, 21.633, 21.632, 21.695, -13.941, 0.100
Tue Feb  3 06:58:14 2015, 1422968294, -0.000, -0.001, -0.000, 21.622, 21.640, 21.681, -13.941, 0.100
Tue Feb  3 06:58:15 2015, 1422968295, 4.820, -0.001, -0.000, 21.627, 21.620, 21.681, -13.939, 0.100
Tue Feb  3 06:58:16 2015, 1422968296, 4.820, 4.818, -0.000, 21.627, 21.620, 21.664, -13.937, 0.100
Tue Feb  3 06:58:17 2015, 1422968297, 4.820, 4.818, -0.000, 21.640, 21.610, 21.650, -13.942, 0.100
Tue Feb  3 06:58:18 2015, 1422968298, 4.820, 4.818, -0.000, 21.648, 21.622, 21.632, -13.944, 0.100
Tue Feb  3 06:58:19 2015, 1422968299, 4.820, 4.818, -0.000, 21.660, 21.640, 21.622, -13.940, 0.100
Tue Feb  3 06:58:20 2015, 1422968300, -0.000, 4.818, -0.000, 21.652, 21.652, 21.604, -13.940, 0.100
Tue Feb  3 06:58:21 2015, 1422968301, -0.000, -0.001, 4.822, 21.635, 21.652, 21.604, -13.938, 0.100
Tue Feb  3 06:58:22 2015, 1422968302, -0.000, -0.001, 4.822, 21.635, 21.661, 21.615, -13.941, 0.100
Tue Feb  3 06:58:23 2015, 1422968303, -0.000, -0.001, 4.822, 21.622, 21.646, 21.648, -13.942, 0.100
Tue Feb  3 06:58:24 2015, 1422968304, -0.000, 4.818, 4.822, 21.605, 21.633, 21.670, -13.948, 0.100
Tue Feb  3 06:58:25 2015, 1422968305, 4.820, 4.818, 4.822, 21.612, 21.644, 21.699, -13.948, 0.100
Tue Feb  3 06:58:26 2015, 1422968306, 4.820, 4.818, -0.000, 21.624, 21.664, 21.699, -13.950, 0.100
Tue Feb  3 06:58:27 2015, 1422968307, -0.000, 4.818, -0.000, 21.613, 21.664, 21.720, -13.945, 0.100
Tue Feb  3 06:58:28 2015, 1422968308, -0.000, -0.001, -0.000, 21.613, 21.682, 21.703, -13.946, 0.100
Tue Feb  3 06:58:29 2015, 1422968309, 4.820, -0.001, 2.397, 21.598, 21.689, 21.692, -13.952, 0.100
Tue Feb  3 06:58:30 2015, 1422968310, 4.820, -0.001, 4.822, 21.605, 21.678, 21.718, -13.951, 0.100
Tue Feb  3 06:58:31 2015, 1422968311, 4.820, -0.001, 4.822, 21.615, 21.664, 21.751, -13.951, 0.100
Tue Feb  3 06:58:32 2015, 1422968312, 4.820, -0.001, -0.000, 21.631, 21.642, 21.751, -13.949, 0.100
Tue Feb  3 06:58:33 2015, 1422968313, 4.820, -0.001, -0.000, 21.631, 21.642, 21.738, -13.953, 0.100
Tue Feb  3 06:58:34 2015, 1422968314, 4.820, -0.001, -0.000, 21.639, 21.624, 21.722, -13.953, 0.100
Tue Feb  3 06:58:35 2015, 1422968315, 4.820, -0.001, -0.000, 21.651, 21.607, 21.704, -13.958, 0.100
Tue Feb  3 06:58:36 2015, 1422968316, 4.680, 4.816, -0.000, 21.659, 21.590, 21.689, -13.962, 0.100
Tue Feb  3 06:58:37 2015, 1422968317, -0.000, 4.818, 4.822, 21.644, 21.599, 21.700, -13.962, 0.100
Tue Feb  3 06:58:38 2015, 1422968318, -0.000, 0.637, 4.822, 21.630, 21.599, 21.700, -13.969, 0.100
Tue Feb  3 06:58:39 2015, 1422968319, -0.000, -0.001, -0.000, 21.630, 21.610, 21.735, -13.968, 0.100
Tue Feb  3 06:58:40 2015, 1422968320, 2.427, -0.001, -0.000, 21.617, 21.598, 21.750, -13.969, 0.100
Tue Feb  3 06:58:41 2015, 1422968321, 2.427, 2.573, -0.000, 21.602, 21.575, 21.729, -13.975, 0.100
Tue Feb  3 06:58:42 2015, 1422968322, 4.820, 4.818, -0.000, 21.611, 21.586, 21.712, -13.975, 0.100
Tue Feb  3 06:58:43 2015, 1422968323, 0.565, 4.818, -0.000, 21.623, 21.603, 21.712, -13.978, 0.100
Tue Feb  3 06:58:44 2015, 1422968324, -0.000, 4.818, -0.000, 21.606, 21.603, 21.698, -13.977, 0.100
Tue Feb  3 06:58:45 2015, 1422968325, 4.820, 2.754, -0.000, 21.606, 21.620, 21.683, -13.977, 0.100
Tue Feb  3 06:58:46 2015, 1422968326, 4.820, 2.754, -0.000, 21.592, 21.632, 21.667, -13.977, 0.100
Tue Feb  3 06:58:47 2015, 1422968327, 4.820, -0.001, -0.000, 21.602, 21.619, 21.653, -13.981, 0.100
Tue Feb  3 06:58:48 2015, 1422968328, 4.820, 0.360, -0.000, 21.608, 21.597, 21.634, -13.981, 0.100
Tue Feb  3 06:58:49 2015, 1422968329, 4.820, 4.818, -0.000, 21.620, 21.610, 21.634, -13.981, 0.100
Tue Feb  3 06:58:50 2015, 1422968330, -0.000, 4.818, -0.000, 21.620, 21.610, 21.618, -13.988, 0.100
Tue Feb  3 06:58:51 2015, 1422968331, -0.000, -0.001, -0.000, 21.624, 21.619, 21.607, -13.986, 0.100
Tue Feb  3 06:58:52 2015, 1422968332, -0.000, -0.001, -0.000, 21.613, 21.602, 21.589, -13.987, 0.100
Tue Feb  3 06:58:53 2015, 1422968333, 4.820, -0.001, 4.822, 21.596, 21.583, 21.593, -13.994, 0.100
Tue Feb  3 06:58:54 2015, 1422968334, 4.820, 4.818, 4.822, 21.604, 21.590, 21.621, -13.994, 0.100
Tue Feb  3 06:58:55 2015, 1422968335, -0.000, 4.818, -0.000, 21.612, 21.590, 21.621, -13.998, 0.100
Tue Feb  3 06:58:56 2015, 1422968336, -0.000, 4.818, -0.000, 21.612, 21.611, 21.634, -13.996, 0.100
Tue Feb  3 06:58:57 2015, 1422968337, 4.820, 4.818, -0.000, 21.600, 21.626, 21.614, -13.999, 0.100
Tue Feb  3 06:58:58 2015, 1422968338, 4.820, 4.818, 4.822, 21.585, 21.638, 21.607, -14.003, 0.100
Tue Feb  3 06:58:59 2015, 1422968339, 4.820, -0.001, 4.822, 21.597, 21.626, 21.630, -14.003, 0.100
Tue Feb  3 06:59:00 2015, 1422968340, 4.820, -0.001, 2.163, 21.608, 21.614, 21.630, -14.004, 0.100
Tue Feb  3 06:59:01 2015, 1422968341, 4.820, -0.000, -0.000, 21.617, 21.614, 21.658, -14.004, 0.100
Tue Feb  3 06:59:02 2015, 1422968342, 4.820, -0.001, -0.000, 21.617, 21.600, 21.637, -14.002, 0.100
Tue Feb  3 06:59:03 2015, 1422968343, 4.820, -0.001, -0.000, 21.624, 21.580, 21.619, -14.007, 0.100
Tue Feb  3 06:59:04 2015, 1422968344, 4.820, 4.818, -0.000, 21.633, 21.586, 21.597, -14.006, 0.100
Tue Feb  3 06:59:05 2015, 1422968345, -0.000, 4.818, -0.000, 21.637, 21.598, 21.580, -14.006, 0.100
Tue Feb  3 06:59:06 2015, 1422968346, -0.000, 4.818, -0.000, 21.623, 21.608, 21.580, -14.004, 0.100
Tue Feb  3 06:59:07 2015, 1422968347, 4.820, 4.818, -0.000, 21.623, 21.608, 21.565, -14.005, 0.100
Tue Feb  3 06:59:08 2015, 1422968348, 4.820, -0.001, -0.000, 21.616, 21.626, 21.547, -14.005, 0.100
Tue Feb  3 06:59:09 2015, 1422968349, 4.820, -0.001, 4.822, 21.622, 21.617, 21.555, -14.005, 0.100
Tue Feb  3 06:59:10 2015, 1422968350, -0.000, -0.001, 4.822, 21.623, 21.602, 21.588, -14.007, 0.100
Tue Feb  3 06:59:11 2015, 1422968351, -0.000, 4.818, -0.000, 21.612, 21.617, 21.591, -14.007, 0.100
Tue Feb  3 06:59:12 2015, 1422968352, 4.820, 4.818, -0.000, 21.605, 21.617, 21.591, -14.008, 0.100
Tue Feb  3 06:59:13 2015, 1422968353, 4.820, 4.818, 4.822, 21.605, 21.627, 21.569, -14.009, 0.100
Tue Feb  3 06:59:14 2015, 1422968354, 4.820, 4.818, 4.822, 21.610, 21.643, 21.561, -14.012, 0.100
Tue Feb  3 06:59:15 2015, 1422968355, 4.820, 4.818, 4.822, 21.622, 21.658, 21.589, -14.009, 0.100
Tue Feb  3 06:59:16 2015, 1422968356, 4.820, 4.818, 4.822, 21.629, 21.677, 21.618, -14.009, 0.100
Tue Feb  3 06:59:17 2015, 1422968357, -0.000, 4.818, 4.822, 21.632, 21.693, 21.618, -14.009, 0.100
Tue Feb  3 06:59:18 2015, 1422968358, -0.000, -0.001, 4.822, 21.619, 21.693, 21.646, -14.003, 0.100
Tue Feb  3 06:59:19 2015, 1422968359, 4.820, -0.001, 4.822, 21.619, 21.689, 21.673, -14.000, 0.100
Tue Feb  3 06:59:20 2015, 1422968360, 4.820, -0.001, -0.000, 21.617, 21.672, 21.659, -13.998, 0.100
Tue Feb  3 06:59:21 2015, 1422968361, 4.820, -0.001, -0.000, 21.629, 21.653, 21.641, -13.992, 0.100
Tue Feb  3 06:59:22 2015, 1422968362, 4.820, -0.001, -0.000, 21.639, 21.634, 21.623, -13.992, 0.100
Tue Feb  3 06:59:23 2015, 1422968363, 4.820, -0.001, -0.000, 21.651, 21.620, 21.623, -13.991, 0.100
Tue Feb  3 06:59:24 2015, 1422968364, -0.000, -0.001, -0.000, 21.651, 21.620, 21.606, -13.989, 0.100
Tue Feb  3 06:59:25 2015, 1422968365, -0.000, 4.818, -0.000, 21.649, 21.601, 21.593, -13.990, 0.100
Tue Feb  3 06:59:26 2015, 1422968366, -0.000, 4.818, -0.000, 21.635, 21.597, 21.571, -13.993, 0.100
Tue Feb  3 06:59:27 2015, 1422968367, 4.820, 4.818, 4.822, 21.629, 21.608, 21.574, -13.996, 0.100
Tue Feb  3 06:59:29 2015, 1422968369, 4.820, 4.818, 4.822, 21.641, 21.620, 21.605, -13.996, 0.100
Tue Feb  3 06:59:30 2015, 1422968370, -0.000, 4.818, -0.000, 21.640, 21.620, 21.605, -13.993, 0.100
Tue Feb  3 06:59:31 2015, 1422968371, -0.000, 4.818, -0.000, 21.640, 21.637, 21.623, -13.987, 0.100
Tue Feb  3 06:59:32 2015, 1422968372, 4.820, 4.818, -0.000, 21.623, 21.648, 21.605, -13.990, 0.100
Tue Feb  3 06:59:33 2015, 1422968373, 4.820, 4.818, -0.000, 21.626, 21.665, 21.585, -13.987, 0.100
Tue Feb  3 06:59:34 2015, 1422968374, 4.820, 4.818, -0.000, 21.636, 21.682, 21.570, -13.987, 0.100
Tue Feb  3 06:59:35 2015, 1422968375, -0.000, 4.818, -0.000, 21.633, 21.703, 21.570, -13.987, 0.100
Tue Feb  3 06:59:36 2015, 1422968376, -0.000, -0.001, -0.000, 21.618, 21.703, 21.556, -13.986, 0.100
Tue Feb  3 06:59:37 2015, 1422968377, -0.000, -0.001, -0.000, 21.618, 21.701, 21.538, -13.985, 0.100
Tue Feb  3 06:59:38 2015, 1422968378, -0.000, -0.001, -0.000, 21.601, 21.688, 21.517, -13.988, 0.100
Tue Feb  3 06:59:39 2015, 1422968379, -0.000, -0.001, 4.822, 21.584, 21.665, 21.534, -13.989, 0.100
Tue Feb  3 06:59:40 2015, 1422968380, 4.820, -0.001, 4.822, 21.586, 21.647, 21.565, -13.989, 0.100
Tue Feb  3 06:59:41 2015, 1422968381, 4.820, -0.001, 4.822, 21.596, 21.629, 21.565, -13.989, 0.100
Tue Feb  3 06:59:42 2015, 1422968382, -0.000, -0.001, 4.822, 21.596, 21.629, 21.596, -13.982, 0.100
Tue Feb  3 06:59:43 2015, 1422968383, -0.000, 4.818, 4.822, 21.588, 21.610, 21.624, -13.985, 0.100
Tue Feb  3 06:59:44 2015, 1422968384, -0.000, 4.818, -0.000, 21.570, 21.611, 21.628, -13.980, 0.100
Tue Feb  3 06:59:45 2015, 1422968385, -0.000, 4.818, -0.000, 21.556, 21.624, 21.613, -13.982, 0.100
Tue Feb  3 06:59:46 2015, 1422968386, -0.000, 4.818, -0.000, 21.535, 21.638, 21.591, -13.982, 0.100
Tue Feb  3 06:59:47 2015, 1422968387, 4.820, 4.818, -0.000, 21.538, 21.638, 21.591, -13.984, 0.100
Tue Feb  3 06:59:48 2015, 1422968388, 4.820, -0.001, 4.822, 21.538, 21.657, 21.573, -13.981, 0.100
Tue Feb  3 06:59:49 2015, 1422968389, 4.820, -0.001, 4.822, 21.547, 21.656, 21.565, -13.979, 0.100
Tue Feb  3 06:59:50 2015, 1422968390, 4.820, -0.001, 4.822, 21.555, 21.639, 21.593, -13.980, 0.100
Tue Feb  3 06:59:51 2015, 1422968391, 4.820, 4.818, 4.822, 21.562, 21.633, 21.624, -13.980, 0.100
Tue Feb  3 06:59:52 2015, 1422968392, 4.820, 4.818, -0.000, 21.572, 21.652, 21.624, -13.979, 0.100
Tue Feb  3 06:59:53 2015, 1422968393, 4.820, 4.818, -0.000, 21.580, 21.652, 21.609, -13.980, 0.100
Tue Feb  3 06:59:54 2015, 1422968394, 4.820, 4.818, -0.000, 21.580, 21.669, 21.593, -13.980, 0.100
Tue Feb  3 06:59:55 2015, 1422968395, 4.820, 4.818, -0.000, 21.590, 21.678, 21.577, -13.975, 0.100
Tue Feb  3 06:59:56 2015, 1422968396, 4.820, -0.001, -0.000, 21.603, 21.681, 21.562, -13.972, 0.100
Tue Feb  3 06:59:57 2015, 1422968397, -0.000, -0.001, 4.822, 21.586, 21.665, 21.575, -13.972, 0.100
Tue Feb  3 06:59:58 2015, 1422968398, -0.000, -0.001, 4.822, 21.570, 21.649, 21.575, -13.969, 0.100
Tue Feb  3 06:59:59 2015, 1422968399, 4.820, -0.001, 4.822, 21.570, 21.649, 21.605, -13.968, 0.100
Tue Feb  3 07:00:00 2015, 1422968400, 4.820, 4.818, 4.822, 21.575, 21.629, 21.637, -13.969, 0.100
Tue Feb  3 07:00:01 2015, 1422968401, 4.820, 4.818, 4.822, 21.584, 21.623, 21.664, -13.969, 0.100
Tue Feb  3 07:00:02 2015, 1422968402, 4.820, 4.818, -0.000, 21.594, 21.641, 21.678, -13.965, 0.100
Tue Feb  3 07:00:03 2015, 1422968403, 4.820, 4.818, -0.000, 21.605, 21.660, 21.663, -13.965, 0.100
Tue Feb  3 07:00:04 2015, 1422968404, 4.820, 4.818, -0.000, 21.613, 21.660, 21.663, -13.964, 0.100
Tue Feb  3 07:00:05 2015, 1422968405, 4.820, -0.001, -0.000, 21.613, 21.676, 21.645, -13.961, 0.100
Tue Feb  3 07:00:06 2015, 1422968406, 4.820, -0.001, -0.000, 21.626, 21.685, 21.633, -13.959, 0.100
Tue Feb  3 07:00:07 2015, 1422968407, 4.820, -0.001, -0.000, 21.638, 21.670, 21.619, -13.960, 0.100
Tue Feb  3 07:00:08 2015, 1422968408, 4.820, -0.000, 4.822, 21.645, 21.648, 21.649, -13.960, 0.100
Tue Feb  3 07:00:09 2015, 1422968409, 4.820, -0.001, 4.822, 21.659, 21.626, 21.649, -13.959, 0.100
Tue Feb  3 07:00:10 2015, 1422968410, 2.419, 4.818, 4.822, 21.665, 21.626, 21.679, -13.961, 0.100
Tue Feb  3 07:00:11 2015, 1422968411, -0.000, 4.818, 4.822, 21.665, 21.616, 21.712, -13.959, 0.100
Tue Feb  3 07:00:12 2015, 1422968412, 2.619, 4.818, 4.822, 21.655, 21.627, 21.742, -13.953, 0.100
Tue Feb  3 07:00:13 2015, 1422968413, 2.619, -0.001, -0.000, 21.645, 21.630, 21.745, -13.952, 0.100
Tue Feb  3 07:00:14 2015, 1422968414, 4.820, -0.001, -0.000, 21.656, 21.609, 21.732, -13.952, 0.100
Tue Feb  3 07:00:15 2015, 1422968415, 0.107, -0.001, -0.000, 21.666, 21.593, 21.732, -13.953, 0.100
Tue Feb  3 07:00:16 2015, 1422968416, -0.000, -0.001, -0.000, 21.666, 21.593, 21.716, -13.949, 0.100
Tue Feb  3 07:00:17 2015, 1422968417, 4.820, 4.818, -0.000, 21.654, 21.574, 21.705, -13.946, 0.100
Tue Feb  3 07:00:18 2015, 1422968418, 4.820, 4.818, -0.000, 21.642, 21.566, 21.686, -13.947, 0.100
Tue Feb  3 07:00:19 2015, 1422968419, 4.820, 4.818, -0.000, 21.656, 21.575, 21.676, -13.942, 0.100
Tue Feb  3 07:00:20 2015, 1422968420, -0.000, -0.001, -0.000, 21.665, 21.582, 21.664, -13.942, 0.100
Tue Feb  3 07:00:21 2015, 1422968421, -0.000, -0.001, -0.000, 21.653, 21.582, 21.664, -13.939, 0.100
Tue Feb  3 07:00:22 2015, 1422968422, 4.820, 4.818, -0.000, 21.653, 21.565, 21.652, -13.935, 0.100
Tue Feb  3 07:00:23 2015, 1422968423, 4.820, 4.818, -0.000, 21.640, 21.549, 21.636, -13.936, 0.100
Tue Feb  3 07:00:24 2015, 1422968424, 4.820, 4.818, 4.822, 21.652, 21.559, 21.662, -13.933, 0.100
Tue Feb  3 07:00:25 2015, 1422968425, -0.000, -0.001, 4.822, 21.663, 21.566, 21.701, -13.933, 0.100
Tue Feb  3 07:00:26 2015, 1422968426, -0.000, -0.001, -0.000, 21.652, 21.551, 21.701, -13.924, 0.100
Tue Feb  3 07:00:27 2015, 1422968427, -0.000, 4.818, -0.000, 21.633, 21.551, 21.695, -13.921, 0.100
Tue Feb  3 07:00:28 2015, 1422968428, -0.000, 4.818, -0.000, 21.633, 21.537, 21.677, -13.926, 0.100
Tue Feb  3 07:00:29 2015, 1422968429, 4.820, 4.818, 4.822, 21.614, 21.551, 21.687, -13.919, 0.100
Tue Feb  3 07:00:30 2015, 1422968430, 4.820, 4.818, 4.822, 21.605, 21.561, 21.720, -13.922, 0.100
Tue Feb  3 07:00:31 2015, 1422968431, 4.820, 4.818, -0.000, 21.619, 21.574, 21.730, -13.922, 0.100
Tue Feb  3 07:00:32 2015, 1422968432, -0.000, -0.001, -0.000, 21.625, 21.586, 21.730, -13.913, 0.100
Tue Feb  3 07:00:33 2015, 1422968433, -0.000, -0.001, 4.822, 21.625, 21.586, 21.717, -13.908, 0.100
Tue Feb  3 07:00:34 2015, 1422968434, 4.820, 4.818, 4.822, 21.609, 21.567, 21.716, -13.908, 0.100
Tue Feb  3 07:00:35 2015, 1422968435, 4.820, 4.818, 4.822, 21.598, 21.549, 21.742, -13.910, 0.100
Tue Feb  3 07:00:36 2015, 1422968436, 4.820, 4.818, -0.000, 21.610, 21.556, 21.766, -13.903, 0.100
Tue Feb  3 07:00:37 2015, 1422968437, -0.000, 4.818, -0.000, 21.614, 21.569, 21.756, -13.903, 0.100
Tue Feb  3 07:00:38 2015, 1422968438, -0.000, 4.818, -0.000, 21.597, 21.569, 21.756, -13.902, 0.100
Tue Feb  3 07:00:39 2015, 1422968439, 4.820, -0.001, -0.000, 21.597, 21.577, 21.741, -13.900, 0.100
Tue Feb  3 07:00:40 2015, 1422968440, 4.820, -0.001, -0.000, 21.591, 21.583, 21.726, -13.899, 0.100
Tue Feb  3 07:00:41 2015, 1422968441, 4.820, -0.001, -0.000, 21.599, 21.564, 21.711, -13.895, 0.100
Tue Feb  3 07:00:42 2015, 1422968442, 4.820, 4.818, -0.000, 21.609, 21.550, 21.699, -13.895, 0.100
Tue Feb  3 07:00:43 2015, 1422968443, 4.820, 4.818, -0.000, 21.617, 21.560, 21.699, -13.897, 0.100
Tue Feb  3 07:00:44 2015, 1422968444, 4.820, 4.818, -0.000, 21.629, 21.560, 21.685, -13.893, 0.100
Tue Feb  3 07:00:45 2015, 1422968445, 4.820, 4.818, -0.000, 21.629, 21.562, 21.668, -13.894, 0.100
Tue Feb  3 07:00:46 2015, 1422968446, 4.820, 4.818, -0.000, 21.639, 21.566, 21.649, -13.894, 0.100
Tue Feb  3 07:00:47 2015, 1422968447, 4.820, 4.818, -0.000, 21.649, 21.581, 21.638, -13.892, 0.100
Tue Feb  3 07:00:48 2015, 1422968448, 4.820, 4.818, -0.000, 21.660, 21.599, 21.624, -13.892, 0.100
Tue Feb  3 07:00:49 2015, 1422968449, -0.000, 4.818, 4.822, 21.659, 21.619, 21.624, -13.892, 0.100
Tue Feb  3 07:00:50 2015, 1422968450, -0.000, 4.818, 4.822, 21.659, 21.619, 21.620, -13.898, 0.100
