
datetime, epochseconds, L1, L2, L3, C1, C2, C3, C4, Sun, eventdensity
Sat Feb 21 12:15:00 2015, 1424542500, 346, 27, 213, 21.72538, 24.46093, 21.75774, -3.00718, 0.51197, 896/900
Sat Feb 21 12:30:00 2015, 1424543400, 355, 62, 216, 21.71689, 23.08371, 21.73554, -2.15613, 0.58423, 897/900
Sat Feb 21 12:45:00 2015, 1424544300, 346, 169, 203, 21.71985, 21.79658, 21.73558, -1.90893, 0.48768, 896/900
Sat Feb 21 13:00:00 2015, 1424545200, 370, 228, 207, 21.69849, 21.71283, 21.71428, -2.77941, 0.44126, 897/900
Sat Feb 21 13:15:00 2015, 1424546100, 359, 102, 221, 21.69299, 22.43848, 21.71602, -1.98193, 0.58055, 896/900
Sat Feb 21 13:30:00 2015, 1424547000, 343, 86, 202, 21.70738, 22.15599, 21.72655, -1.85145, 0.57720, 895/900
Sat Feb 21 13:45:00 2015, 1424547900, 353, 164, 214, 21.70579, 21.88802, 21.73331, -2.68494, 0.48465, 896/900
Sat Feb 21 14:00:00 2015, 1424548800, 357, 47, 207, 21.70460, 22.92657, 21.72319, -2.34134, 0.66832, 897/900
Sat Feb 21 14:15:00 2015, 1424549700, 343, 0, 196, 21.72276, 24.65426, 21.73634, -2.87602, 0.67493, 896/900
Sat Feb 21 14:30:00 2015, 1424550600, 321, 0, 201, 21.73634, 26.25708, 21.74636, -3.55413, 0.65232, 896/900
Sat Feb 21 14:45:00 2015, 1424551500, 334, 0, 199, 21.75259, 27.54450, 21.77181, -3.58454, 0.63122, 897/900
Sat Feb 21 15:00:00 2015, 1424552400, 370, 142, 205, 21.72578, 22.71378, 21.74890, -4.91018, 0.34941, 896/900
Sat Feb 21 15:15:00 2015, 1424553300, 404, 117, 233, 21.67864, 21.80577, 21.70492, -4.96944, 0.43899, 897/900
Sat Feb 21 15:30:00 2015, 1424554200, 387, 86, 224, 21.71261, 21.77286, 21.73299, -4.69500, 0.48696, 896/900
Sat Feb 21 15:45:00 2015, 1424555100, 378, 270, 229, 21.69477, 21.71773, 21.71492, -5.94062, 0.23324, 897/900
Sat Feb 21 16:00:00 2015, 1424556000, 439, 380, 252, 21.64553, 21.63883, 21.65725, -6.38861, 0.17439, 896/900
Sat Feb 21 16:15:00 2015, 1424556900, 451, 399, 270, 21.62400, 21.63130, 21.65419, -6.47517, 0.18197, 895/900
Sat Feb 21 16:30:00 2015, 1424557800, 468, 429, 270, 21.62352, 21.61854, 21.65301, -6.61482, 0.16030, 896/900
Sat Feb 21 16:45:00 2015, 1424558700, 476, 427, 277, 21.62384, 21.62478, 21.64116, -6.86997, 0.14666, 897/900
Sat Feb 21 17:00:00 2015, 1424559600, 481, 434, 287, 21.61996, 21.60795, 21.64105, -7.16998, 0.13908, 896/900
Sat Feb 21 17:15:00 2015, 1424560500, 480, 449, 293, 21.61360, 21.60783, 21.64766, -7.45724, 0.13191, 897/900
Sat Feb 21 17:30:00 2015, 1424561400, 493, 455, 289, 21.61851, 21.61239, 21.64036, -7.92690, 0.11955, 896/900
Sat Feb 21 17:45:00 2015, 1424562300, 492, 468, 291, 21.61882, 21.60080, 21.63484, -8.35442, 0.10956, 897/900
Sat Feb 21 18:00:00 2015, 1424563200, 499, 475, 297, 21.61791, 21.60639, 21.63788, -8.71970, 0.10171, 896/900
Sat Feb 21 18:15:00 2015, 1424564100, 513, 484, 293, 21.61346, 21.61015, 21.64504, -9.17688, 0.09886, 897/900
Sat Feb 21 18:30:00 2015, 1424565000, 505, 480, 280, 21.62281, 21.61481, 21.65053, -9.39214, 0.09858, 896/900
Sat Feb 21 18:45:00 2015, 1424565900, 515, 483, 296, 21.62367, 21.61752, 21.64527, -9.77939, 0.09890, 897/900
Sat Feb 21 19:00:00 2015, 1424566800, 516, 497, 312, 21.62541, 21.62037, 21.65146, -10.01832, 0.09900, 896/900
Sat Feb 21 19:15:00 2015, 1424567700, 526, 509, 315, 21.61636, 21.61665, 21.64916, -10.33592, 0.09900, 897/900
Sat Feb 21 19:30:00 2015, 1424568600, 532, 505, 303, 21.62272, 21.61071, 21.64624, -10.67587, 0.09903, 896/900
Sat Feb 21 19:45:00 2015, 1424569500, 541, 522, 324, 21.62425, 21.60986, 21.64534, -10.96591, 0.09948, 897/900
Sat Feb 21 20:00:00 2015, 1424570400, 536, 517, 327, 21.62356, 21.61163, 21.65163, -11.33392, 0.09957, 896/900
Sat Feb 21 20:15:00 2015, 1424571300, 541, 530, 307, 21.63091, 21.61764, 21.65120, -11.80283, 0.09989, 897/900
Sat Feb 21 20:30:00 2015, 1424572200, 550, 524, 311, 21.63031, 21.61896, 21.64120, -12.18638, 0.10000, 894/900
Sat Feb 21 20:45:00 2015, 1424573100, 558, 534, 333, 21.62299, 21.61763, 21.64805, -12.47583, 0.10000, 896/900
Sat Feb 21 21:00:00 2015, 1424574000, 557, 542, 323, 21.62240, 21.61203, 21.64795, -12.84629, 0.10000, 897/900
Sat Feb 21 21:15:00 2015, 1424574900, 548, 546, 327, 21.62331, 21.61892, 21.64698, -13.10426, 0.10023, 896/900
Sat Feb 21 21:30:00 2015, 1424575800, 555, 531, 332, 21.62779, 21.62072, 21.65608, -13.40719, 0.10059, 897/900
Sat Feb 21 21:45:00 2015, 1424576700, 569, 550, 336, 21.62413, 21.61127, 21.65517, -13.62461, 0.10094, 896/900
Sat Feb 21 22:00:00 2015, 1424577600, 577, 548, 336, 21.62516, 21.61605, 21.63715, -13.91686, 0.10097, 897/900
Sat Feb 21 22:15:00 2015, 1424578500, 576, 548, 333, 21.62908, 21.61792, 21.65538, -14.16859, 0.10100, 896/900
Sat Feb 21 22:30:00 2015, 1424579400, 579, 559, 348, 21.62854, 21.61188, 21.65408, -14.50939, 0.10100, 896/900
Sat Feb 21 22:45:00 2015, 1424580300, 601, 554, 342, 21.62055, 21.61070, 21.64034, -14.84208, 0.10100, 897/900
Sat Feb 21 23:00:00 2015, 1424581200, 607, 569, 354, 21.61542, 21.60751, 21.63844, -15.15005, 0.10100, 896/900
Sat Feb 21 23:15:00 2015, 1424582100, 601, 570, 343, 21.61848, 21.60296, 21.63987, -15.34535, 0.10101, 897/900
Sat Feb 21 23:30:00 2015, 1424583000, 596, 560, 360, 21.61659, 21.61153, 21.65479, -15.71934, 0.10126, 896/900
Sat Feb 21 23:45:00 2015, 1424583900, 604, 581, 358, 21.61817, 21.60448, 21.64482, -16.03054, 0.10148, 897/900
Sun Feb 22 00:00:00 2015, 1424584800, 611, 582, 357, 21.62225, 21.60649, 21.65094, -16.27741, 0.10165, 896/900
Sun Feb 22 00:15:00 2015, 1424585700, 443, 422, 254, 21.62302, 21.61239, 21.64876, -16.50726, 0.10185, 646/900
