
datetime, epochseconds, L1, L2, L3, C1, C2, C3, C4, Sun, eventdensity
Sun Jan 25 07:00:00 2015, 1422190800, 385, 353, 222, 21.55954, 21.55723, 21.57181, -2.21048, 0.09500, 897/900
Sun Jan 25 07:15:00 2015, 1422191700, 374, 369, 227, 21.56090, 21.55144, 21.57317, -2.48545, 0.09511, 896/900
Sun Jan 25 07:30:00 2015, 1422192600, 402, 370, 215, 21.55574, 21.55931, 21.57081, -2.84604, 0.09568, 897/900
Sun Jan 25 07:45:00 2015, 1422193500, 398, 370, 222, 21.55429, 21.55611, 21.57584, -3.22261, 0.09696, 896/900
Sun Jan 25 08:00:00 2015, 1422194400, 405, 361, 237, 21.55113, 21.55151, 21.57159, -3.39345, 0.10123, 897/900
Sun Jan 25 08:15:00 2015, 1422195300, 399, 365, 226, 21.55080, 21.54011, 21.57038, -3.59707, 0.11095, 895/900
Sun Jan 25 08:30:00 2015, 1422196200, 402, 367, 237, 21.55567, 21.54954, 21.57097, -3.84263, 0.12418, 897/900
Sun Jan 25 08:45:00 2015, 1422197100, 389, 356, 234, 21.55489, 21.55995, 21.57578, -3.94973, 0.14148, 896/900
Sun Jan 25 09:00:00 2015, 1422198000, 410, 365, 237, 21.54462, 21.54894, 21.57713, -4.14997, 0.13429, 897/900
Sun Jan 25 09:15:00 2015, 1422198900, 402, 347, 240, 21.55493, 21.55638, 21.57743, -4.10094, 0.17033, 896/900
Sun Jan 25 09:30:00 2015, 1422199800, 401, 348, 232, 21.55027, 21.55552, 21.56767, -3.98300, 0.17405, 897/900
Sun Jan 25 09:45:00 2015, 1422200700, 395, 346, 227, 21.55642, 21.55577, 21.57881, -4.00781, 0.21648, 896/900
Sun Jan 25 10:00:00 2015, 1422201600, 397, 323, 232, 21.55202, 21.55464, 21.57269, -3.99802, 0.23893, 896/900
Sun Jan 25 10:15:00 2015, 1422202500, 398, 334, 240, 21.55279, 21.55038, 21.57504, -4.17661, 0.23257, 897/900
Sun Jan 25 10:30:00 2015, 1422203400, 400, 322, 234, 21.55859, 21.56548, 21.57305, -3.96390, 0.24723, 896/900
Sun Jan 25 10:45:00 2015, 1422204300, 395, 309, 224, 21.55625, 21.56854, 21.57523, -3.73331, 0.25601, 896/900
Sun Jan 25 11:00:00 2015, 1422205200, 373, 302, 242, 21.56076, 21.57118, 21.57829, -3.43554, 0.26939, 896/900
Sun Jan 25 11:15:00 2015, 1422206100, 381, 313, 215, 21.56184, 21.57256, 21.57880, -3.54893, 0.27513, 896/900
Sun Jan 25 11:30:00 2015, 1422207000, 387, 285, 224, 21.56940, 21.56756, 21.58469, -3.30664, 0.28363, 897/900
Sun Jan 25 11:45:00 2015, 1422207900, 376, 286, 225, 21.56213, 21.57329, 21.58541, -3.36340, 0.29828, 897/900
Sun Jan 25 12:00:00 2015, 1422208800, 371, 277, 218, 21.56318, 21.57408, 21.58209, -3.19650, 0.32400, 896/900
Sun Jan 25 12:15:00 2015, 1422209700, 361, 249, 208, 21.57510, 21.58786, 21.59587, -2.78356, 0.33318, 897/900
Sun Jan 25 12:30:00 2015, 1422210600, 364, 252, 207, 21.57358, 21.59984, 21.59997, -2.69251, 0.33945, 896/900
Sun Jan 25 12:45:00 2015, 1422211500, 375, 253, 216, 21.57847, 21.59981, 21.60130, -2.58312, 0.33107, 897/900
Sun Jan 25 13:00:00 2015, 1422212400, 369, 274, 220, 21.57867, 21.58944, 21.60796, -2.98549, 0.28353, 896/900
Sun Jan 25 13:15:00 2015, 1422213300, 365, 211, 222, 21.57241, 21.60422, 21.60855, -2.32954, 0.36813, 896/900
Sun Jan 25 13:30:00 2015, 1422214200, 359, 218, 210, 21.59333, 21.61221, 21.61698, -2.12798, 0.36944, 897/900
Sun Jan 25 13:45:00 2015, 1422215100, 358, 235, 197, 21.59848, 21.61191, 21.62447, -2.04240, 0.34383, 896/900
Sun Jan 25 14:00:00 2015, 1422216000, 347, 238, 203, 21.59994, 21.61195, 21.61717, -2.26624, 0.33824, 897/900
Sun Jan 25 14:15:00 2015, 1422216900, 352, 244, 209, 21.60730, 21.61369, 21.62136, -2.28335, 0.30804, 895/900
Sun Jan 25 14:30:00 2015, 1422217800, 362, 286, 217, 21.59873, 21.60240, 21.62244, -2.31541, 0.27381, 895/900
Sun Jan 25 14:45:00 2015, 1422218700, 370, 299, 228, 21.57553, 21.58338, 21.59144, -2.64633, 0.24323, 897/900
Sun Jan 25 15:00:00 2015, 1422219600, 377, 293, 217, 21.56931, 21.57476, 21.59371, -2.71875, 0.24578, 895/900
Sun Jan 25 15:15:00 2015, 1422220500, 388, 302, 221, 21.56784, 21.57290, 21.59066, -3.01368, 0.24252, 897/900
Sun Jan 25 15:30:00 2015, 1422221400, 376, 298, 214, 21.56963, 21.57622, 21.58975, -2.77590, 0.22225, 896/900
Sun Jan 25 15:45:00 2015, 1422222300, 374, 311, 217, 21.57004, 21.57174, 21.58974, -2.93501, 0.20639, 897/900
Sun Jan 25 16:00:00 2015, 1422223200, 378, 320, 222, 21.56906, 21.57280, 21.58509, -3.00338, 0.17452, 896/900
Sun Jan 25 16:15:00 2015, 1422224100, 381, 336, 226, 21.56504, 21.57110, 21.59663, -3.26547, 0.15313, 897/900
Sun Jan 25 16:30:00 2015, 1422225000, 381, 344, 222, 21.56977, 21.57428, 21.58696, -3.40266, 0.13472, 896/900
Sun Jan 25 16:45:00 2015, 1422225900, 393, 340, 229, 21.56093, 21.55392, 21.58573, -3.57698, 0.11956, 897/900
Sun Jan 25 17:00:00 2015, 1422226800, 382, 353, 245, 21.56472, 21.56201, 21.58264, -3.84507, 0.10698, 896/900
Sun Jan 25 17:15:00 2015, 1422227700, 390, 357, 234, 21.55470, 21.54856, 21.56422, -4.39441, 0.10033, 897/900
Sun Jan 25 17:30:00 2015, 1422228600, 402, 362, 240, 21.55659, 21.55170, 21.56585, -5.51457, 0.09627, 896/900
Sun Jan 25 17:45:00 2015, 1422229500, 421, 382, 263, 21.54054, 21.53812, 21.56697, -6.22897, 0.09592, 897/900
Sun Jan 25 18:00:00 2015, 1422230400, 421, 391, 251, 21.52721, 21.53017, 21.55421, -6.65067, 0.09600, 896/900
Sun Jan 25 18:15:00 2015, 1422231300, 435, 401, 269, 21.53810, 21.52875, 21.55177, -7.16818, 0.09615, 896/900
Sun Jan 25 18:30:00 2015, 1422232200, 442, 406, 267, 21.53674, 21.54059, 21.55309, -6.95756, 0.09623, 897/900
Sun Jan 25 18:45:00 2015, 1422233100, 444, 405, 272, 21.53341, 21.53787, 21.55580, -7.41743, 0.09695, 894/900
Sun Jan 25 19:00:00 2015, 1422234000, 432, 412, 267, 21.54223, 21.53246, 21.56220, -7.58244, 0.09700, 897/900
Sun Jan 25 19:15:00 2015, 1422234900, 434, 413, 280, 21.53869, 21.53747, 21.55817, -7.58604, 0.09700, 896/900
Sun Jan 25 19:30:00 2015, 1422235800, 452, 411, 263, 21.53577, 21.54140, 21.55979, -7.23249, 0.09700, 897/900
Sun Jan 25 19:45:00 2015, 1422236700, 441, 386, 264, 21.54075, 21.54141, 21.56985, -7.07539, 0.09700, 896/900
Sun Jan 25 20:00:00 2015, 1422237600, 437, 397, 265, 21.55004, 21.55177, 21.56106, -7.15155, 0.09697, 896/900
Sun Jan 25 20:15:00 2015, 1422238500, 423, 375, 268, 21.54878, 21.55333, 21.57309, -6.86561, 0.09691, 897/900
Sun Jan 25 20:30:00 2015, 1422239400, 422, 391, 248, 21.55146, 21.54506, 21.57814, -6.64314, 0.09679, 896/900
Sun Jan 25 20:45:00 2015, 1422240300, 433, 393, 256, 21.55466, 21.55296, 21.56803, -6.66898, 0.09697, 897/900
Sun Jan 25 21:00:00 2015, 1422241200, 433, 400, 260, 21.55805, 21.54855, 21.56573, -6.82029, 0.09700, 896/900
Sun Jan 25 21:15:00 2015, 1422242100, 449, 385, 269, 21.55482, 21.55852, 21.58033, -6.58293, 0.09700, 897/900
Sun Jan 25 21:30:00 2015, 1422243000, 426, 385, 267, 21.55592, 21.55316, 21.58461, -5.83965, 0.09700, 896/900
Sun Jan 25 21:45:00 2015, 1422243900, 416, 387, 261, 21.55915, 21.55178, 21.57419, -6.15482, 0.09699, 897/900
Sun Jan 25 22:00:00 2015, 1422244800, 420, 384, 251, 21.55457, 21.54737, 21.57377, -5.93231, 0.09700, 897/900
Sun Jan 25 22:15:00 2015, 1422245700, 424, 391, 247, 21.55865, 21.55601, 21.58517, -5.78826, 0.09700, 896/900
Sun Jan 25 22:30:00 2015, 1422246600, 428, 390, 245, 21.56197, 21.56312, 21.57546, -6.00122, 0.09693, 897/900
Sun Jan 25 22:45:00 2015, 1422247500, 429, 408, 241, 21.56053, 21.55453, 21.57340, -6.08026, 0.09699, 896/900
Sun Jan 25 23:00:00 2015, 1422248400, 426, 394, 256, 21.56021, 21.55764, 21.57554, -6.26076, 0.09698, 897/900
Sun Jan 25 23:15:00 2015, 1422249300, 420, 385, 251, 21.55644, 21.56130, 21.57064, -6.37418, 0.09696, 896/900
Sun Jan 25 23:30:00 2015, 1422250200, 423, 384, 251, 21.55048, 21.55260, 21.57354, -6.29125, 0.09699, 897/900
Sun Jan 25 23:45:00 2015, 1422251100, 440, 401, 251, 21.55611, 21.55049, 21.57313, -6.38174, 0.09688, 896/900
Mon Jan 26 00:00:00 2015, 1422252000, 429, 390, 254, 21.55195, 21.54690, 21.57027, -6.00786, 0.09700, 897/900
Mon Jan 26 00:15:00 2015, 1422252900, 301, 283, 187, 21.55322, 21.54830, 21.56964, -5.23927, 0.09700, 648/900
