
datetime, epochseconds, L1, L2, L3, C1, C2, C3, C4, Sun, eventdensity
Tue Feb 17 05:45:00 2015, 1424173500, 561, 548, 341, 21.61798, 21.60261, 21.63186, -13.50491, 0.10097, 896/900
Tue Feb 17 06:00:00 2015, 1424174400, 552, 529, 344, 21.62303, 21.61990, 21.63897, -13.41509, 0.10051, 897/900
Tue Feb 17 06:15:00 2015, 1424175300, 559, 526, 335, 21.61929, 21.60638, 21.64419, -13.43957, 0.10016, 896/900
Tue Feb 17 06:30:00 2015, 1424176200, 557, 528, 326, 21.61901, 21.62389, 21.64609, -13.58897, 0.10003, 897/900
Tue Feb 17 06:45:00 2015, 1424177100, 576, 534, 344, 21.61263, 21.61080, 21.64704, -14.15412, 0.10055, 896/900
Tue Feb 17 07:00:00 2015, 1424178000, 569, 540, 333, 21.62213, 21.60859, 21.65075, -14.38362, 0.10118, 897/900
Tue Feb 17 07:15:00 2015, 1424178900, 584, 566, 342, 21.62331, 21.60801, 21.65042, -15.10178, 0.10492, 896/900
Tue Feb 17 07:30:00 2015, 1424179800, 585, 570, 343, 21.61388, 21.60845, 21.63189, -15.62976, 0.11357, 897/900
Tue Feb 17 07:45:00 2015, 1424180700, 597, 574, 353, 21.61375, 21.60669, 21.64378, -15.86571, 0.12492, 896/900
Tue Feb 17 08:00:00 2015, 1424181600, 596, 557, 354, 21.62176, 21.61459, 21.64722, -15.79704, 0.13578, 897/900
Tue Feb 17 08:15:00 2015, 1424182500, 595, 553, 356, 21.61686, 21.61650, 21.64521, -15.70732, 0.14786, 896/900
Tue Feb 17 08:30:00 2015, 1424183400, 592, 546, 359, 21.62125, 21.62002, 21.65582, -15.44684, 0.15764, 897/900
Tue Feb 17 08:45:00 2015, 1424184300, 580, 518, 348, 21.61474, 21.62220, 21.64641, -15.24464, 0.20388, 896/900
Tue Feb 17 09:00:00 2015, 1424185200, 567, 313, 328, 21.62828, 21.66387, 21.64609, -14.68082, 0.42273, 897/900
Tue Feb 17 09:15:00 2015, 1424186100, 514, 207, 300, 21.63487, 21.68406, 21.65580, -13.87321, 0.47032, 896/900
Tue Feb 17 09:30:00 2015, 1424187000, 485, 167, 283, 21.62719, 21.69421, 21.65976, -13.94513, 0.51606, 897/900
Tue Feb 17 09:45:00 2015, 1424187900, 489, 131, 300, 21.63237, 21.70091, 21.65305, -13.79841, 0.56109, 896/900
Tue Feb 17 10:00:00 2015, 1424188800, 477, 104, 292, 21.63015, 21.72332, 21.65864, -13.50969, 0.58764, 897/900
Tue Feb 17 10:15:00 2015, 1424189700, 464, 78, 289, 21.63550, 21.71814, 21.64843, -13.19297, 0.62229, 896/900
Tue Feb 17 10:30:00 2015, 1424190600, 462, 45, 280, 21.64078, 21.79334, 21.66351, -12.46434, 0.63836, 897/900
Tue Feb 17 10:45:00 2015, 1424191500, 472, 159, 285, 21.64145, 21.71166, 21.65448, -12.74911, 0.55460, 896/900
Tue Feb 17 11:00:00 2015, 1424192400, 452, 52, 276, 21.63985, 21.83693, 21.65680, -11.81917, 0.66593, 897/900
Tue Feb 17 11:15:00 2015, 1424193300, 459, 0, 275, 21.64048, 23.32731, 21.65113, -11.58368, 0.73363, 896/900
Tue Feb 17 11:30:00 2015, 1424194200, 440, 34, 259, 21.64755, 23.99916, 21.66453, -11.61530, 0.62594, 897/900
Tue Feb 17 11:45:00 2015, 1424195100, 473, 64, 283, 21.63084, 24.31409, 21.65026, -11.79171, 0.57248, 896/900
Tue Feb 17 12:00:00 2015, 1424196000, 478, 0, 272, 21.63436, 29.59505, 21.65638, -11.52917, 0.72040, 897/900
Tue Feb 17 12:15:00 2015, 1424196900, 453, 0, 270, 21.64319, 33.21860, 21.67278, -10.93203, 0.74906, 896/900
Tue Feb 17 12:30:00 2015, 1424197800, 421, 0, 268, 21.66807, 35.61428, 21.68553, -10.77706, 0.69968, 897/900
Tue Feb 17 12:45:00 2015, 1424198700, 443, 0, 263, 21.65854, 34.28558, 21.67273, -10.68520, 0.73991, 896/900
Tue Feb 17 13:00:00 2015, 1424199600, 433, 0, 269, 21.65065, 36.01911, 21.67569, -10.17433, 0.75501, 897/900
Tue Feb 17 13:15:00 2015, 1424200500, 429, 0, 244, 21.66492, 34.75634, 21.68115, -9.93384, 0.73847, 896/900
Tue Feb 17 13:30:00 2015, 1424201400, 420, 0, 242, 21.67233, 32.75422, 21.69472, -9.38144, 0.69285, 897/900
Tue Feb 17 13:45:00 2015, 1424202300, 446, 0, 252, 21.66227, 25.92137, 21.67428, -9.15081, 0.61900, 896/900
Tue Feb 17 14:00:00 2015, 1424203200, 432, 104, 246, 21.66848, 22.63026, 21.68977, -8.94685, 0.59012, 897/900
Tue Feb 17 14:15:00 2015, 1424204100, 450, 222, 261, 21.65040, 21.70331, 21.66813, -8.99426, 0.49301, 896/900
Tue Feb 17 14:30:00 2015, 1424205000, 446, 264, 269, 21.65283, 21.74943, 21.68220, -8.62582, 0.46471, 896/900
Tue Feb 17 14:45:00 2015, 1424205900, 469, 326, 270, 21.64402, 21.65629, 21.66559, -9.29903, 0.37407, 897/900
Tue Feb 17 15:00:00 2015, 1424206800, 462, 311, 275, 21.63823, 21.66078, 21.65986, -9.34665, 0.39498, 896/900
Tue Feb 17 15:15:00 2015, 1424207700, 473, 303, 272, 21.63059, 21.66352, 21.65677, -9.16908, 0.41683, 894/900
Tue Feb 17 15:30:00 2015, 1424208600, 448, 164, 275, 21.64132, 21.69617, 21.66163, -8.45705, 0.53062, 897/900
Tue Feb 17 15:45:00 2015, 1424209500, 455, 335, 284, 21.64677, 21.65988, 21.67030, -9.75214, 0.30196, 896/900
Tue Feb 17 16:00:00 2015, 1424210400, 496, 429, 287, 21.62386, 21.62906, 21.66117, -10.94572, 0.21544, 897/900
Tue Feb 17 16:15:00 2015, 1424211300, 498, 458, 302, 21.62415, 21.62448, 21.64990, -11.05146, 0.19185, 896/900
Tue Feb 17 16:30:00 2015, 1424212200, 521, 453, 311, 21.62830, 21.61709, 21.64780, -11.25535, 0.18977, 897/900
Tue Feb 17 16:45:00 2015, 1424213100, 532, 471, 302, 21.62087, 21.61995, 21.65891, -11.24674, 0.18206, 897/900
Tue Feb 17 17:00:00 2015, 1424214000, 519, 481, 313, 21.61961, 21.61948, 21.63828, -11.32424, 0.16456, 896/900
Tue Feb 17 17:15:00 2015, 1424214900, 531, 498, 310, 21.62168, 21.61365, 21.64385, -11.96784, 0.13184, 897/900
Tue Feb 17 17:30:00 2015, 1424215800, 542, 497, 304, 21.61203, 21.61361, 21.62840, -12.00042, 0.11844, 896/900
Tue Feb 17 17:45:00 2015, 1424216700, 537, 507, 314, 21.62179, 21.60775, 21.64458, -12.10377, 0.10901, 897/900
Tue Feb 17 18:00:00 2015, 1424217600, 547, 536, 319, 21.61423, 21.61136, 21.62942, -12.58025, 0.10164, 896/900
Tue Feb 17 18:15:00 2015, 1424218500, 562, 542, 332, 21.61219, 21.60258, 21.63908, -12.86461, 0.10001, 897/900
Tue Feb 17 18:30:00 2015, 1424219400, 572, 545, 328, 21.60994, 21.60932, 21.63955, -12.98786, 0.10017, 896/900
Tue Feb 17 18:45:00 2015, 1424220300, 566, 521, 325, 21.61563, 21.61577, 21.64724, -12.82728, 0.10006, 896/900
Tue Feb 17 19:00:00 2015, 1424221200, 554, 525, 323, 21.62532, 21.60992, 21.64608, -12.98773, 0.10000, 897/900
Tue Feb 17 19:15:00 2015, 1424222100, 563, 531, 337, 21.61315, 21.60646, 21.64799, -13.26113, 0.10005, 896/900
Tue Feb 17 19:30:00 2015, 1424223000, 558, 527, 356, 21.62505, 21.60686, 21.64092, -13.35393, 0.10029, 897/900
Tue Feb 17 19:45:00 2015, 1424223900, 550, 520, 320, 21.61553, 21.61431, 21.64707, -13.11642, 0.10050, 896/900
Tue Feb 17 20:00:00 2015, 1424224800, 566, 516, 328, 21.62005, 21.62311, 21.65465, -13.03991, 0.10008, 897/900
Tue Feb 17 20:15:00 2015, 1424225700, 549, 527, 328, 21.62525, 21.61581, 21.64567, -13.00933, 0.10004, 896/900
Tue Feb 17 20:30:00 2015, 1424226600, 556, 544, 325, 21.62319, 21.61811, 21.65344, -13.10689, 0.10017, 897/900
Tue Feb 17 20:45:00 2015, 1424227500, 554, 521, 324, 21.61992, 21.61945, 21.64301, -13.34778, 0.10030, 894/900
Tue Feb 17 21:00:00 2015, 1424228400, 558, 537, 330, 21.62572, 21.61169, 21.65471, -13.74244, 0.10045, 897/900
Tue Feb 17 21:15:00 2015, 1424229300, 568, 545, 332, 21.62558, 21.61056, 21.64094, -13.91077, 0.10100, 896/900
Tue Feb 17 21:30:00 2015, 1424230200, 570, 558, 328, 21.61797, 21.60354, 21.63628, -14.42093, 0.10100, 897/900
Tue Feb 17 21:45:00 2015, 1424231100, 588, 563, 341, 21.62032, 21.60788, 21.64888, -15.09434, 0.10100, 896/900
Tue Feb 17 22:00:00 2015, 1424232000, 594, 586, 347, 21.62502, 21.60443, 21.64898, -15.43331, 0.10122, 897/900
Tue Feb 17 22:15:00 2015, 1424232900, 595, 577, 347, 21.62527, 21.61472, 21.64818, -15.56330, 0.10178, 896/900
Tue Feb 17 22:30:00 2015, 1424233800, 628, 602, 356, 21.62746, 21.60971, 21.64789, -15.93465, 0.10185, 897/900
Tue Feb 17 22:45:00 2015, 1424234700, 615, 596, 363, 21.61653, 21.60589, 21.64213, -16.30727, 0.10200, 896/900
Tue Feb 17 23:00:00 2015, 1424235600, 613, 596, 367, 21.62428, 21.61585, 21.65237, -16.72577, 0.10200, 897/900
Tue Feb 17 23:15:00 2015, 1424236500, 620, 603, 341, 21.63295, 21.61045, 21.65056, -16.96535, 0.10209, 896/900
Tue Feb 17 23:30:00 2015, 1424237400, 627, 602, 363, 21.62419, 21.61603, 21.65677, -17.11899, 0.10227, 897/900
Tue Feb 17 23:45:00 2015, 1424238300, 631, 610, 376, 21.62564, 21.61331, 21.65345, -17.32083, 0.10221, 896/900
Wed Feb 18 00:00:00 2015, 1424239200, 631, 611, 364, 21.61860, 21.60108, 21.65259, -17.52287, 0.10228, 897/900
Wed Feb 18 00:15:00 2015, 1424240100, 451, 439, 268, 21.62334, 21.60253, 21.66138, -17.65154, 0.10231, 641/900
